epoch,batch,loss,lr,time
1,31,0.7114893198013306,5.239361702127659e-05,0.23358893394470215
1,32,0.7149530053138733,5.25531914893617e-05,0.25289177894592285
1,33,0.7011622190475464,5.25531914893617e-05,0.08518338203430176
1,34,0.6931262016296387,5.27127659574468e-05,0.09481382369995117
1,35,0.698358416557312,5.27127659574468e-05,0.150787353515625
1,36,0.6997225284576416,5.287234042553191e-05,0.241776704788208
1,37,0.6864407062530518,5.287234042553191e-05,0.18181729316711426
1,38,0.6898376941680908,5.3031914893617016e-05,0.25473976135253906
1,39,0.6926265358924866,5.3031914893617016e-05,0.23535895347595215
1,40,0.707268238067627,5.319148936170212e-05,0.25599074363708496
1,41,0.7052139639854431,5.319148936170212e-05,0.08964228630065918
1,42,0.7161101698875427,5.335106382978722e-05,0.1331331729888916
1,43,0.7235345244407654,5.335106382978722e-05,0.11300182342529297
1,44,0.6944056749343872,5.351063829787233e-05,0.1857612133026123
1,45,0.6963906288146973,5.351063829787233e-05,0.36278462409973145
1,46,0.6941863298416138,5.367021276595744e-05,0.13686466217041016
1,47,0.6950821876525879,5.367021276595744e-05,0.18645715713500977
1,48,0.7058814764022827,5.3829787234042544e-05,0.1506345272064209
1,49,0.7086023092269897,5.3829787234042544e-05,0.18831610679626465
1,50,0.7043372988700867,5.3989361702127655e-05,0.1252603530883789
1,51,0.690184473991394,5.3989361702127655e-05,0.08595705032348633
1,52,0.6911038160324097,5.414893617021276e-05,0.09362387657165527
1,53,0.7130045294761658,5.414893617021276e-05,0.1837632656097412
1,54,0.6802967190742493,5.430851063829787e-05,0.09472012519836426
1,55,0.7044562101364136,5.430851063829787e-05,0.0913999080657959
1,56,0.684174656867981,5.446808510638298e-05,0.10144543647766113
1,57,0.6963565945625305,5.446808510638298e-05,0.10303950309753418
1,58,0.6932192444801331,5.4627659574468085e-05,0.09413003921508789
1,59,0.7057867050170898,5.4627659574468085e-05,0.1134946346282959
1,60,0.6876206398010254,5.478723404255319e-05,0.11525225639343262
1,61,0.7108519673347473,5.478723404255319e-05,0.16826272010803223
1,62,0.702727198600769,5.4946808510638294e-05,0.25313687324523926
1,63,0.7072309255599976,5.4946808510638294e-05,0.08407139778137207
1,64,0.6906082630157471,5.51063829787234e-05,0.09328269958496094
1,65,0.6962606906890869,5.51063829787234e-05,0.08656907081604004
1,66,0.703839898109436,5.526595744680851e-05,0.25240063667297363
1,67,0.6987102627754211,5.526595744680851e-05,0.18458914756774902
1,68,0.6995494961738586,5.542553191489362e-05,0.09453105926513672
1,69,0.7074990272521973,5.542553191489362e-05,0.17807412147521973
1,70,0.6855303049087524,5.5585106382978724e-05,0.09493160247802734
1,71,0.6909067630767822,5.5585106382978724e-05,0.2324516773223877
1,72,0.696602463722229,5.574468085106383e-05,0.15829205513000488
1,73,0.6771054267883301,5.574468085106383e-05,0.23310208320617676
1,74,0.7006573677062988,5.590425531914893e-05,0.16911983489990234
1,75,0.6947980523109436,5.590425531914893e-05,0.08599734306335449
1,76,0.6957003474235535,5.6063829787234044e-05,0.09366369247436523
1,77,0.691673994064331,5.6063829787234044e-05,0.16648197174072266
1,78,0.6842414736747742,5.6223404255319155e-05,0.35541558265686035
1,79,0.6973048448562622,5.6223404255319155e-05,0.08413362503051758
1,80,0.6969967484474182,5.638297872340426e-05,0.10014748573303223
1,81,0.6932836771011353,5.638297872340426e-05,0.1309356689453125
1,82,0.6969764828681946,5.654255319148936e-05,0.10573530197143555
1,83,0.7002766132354736,5.654255319148936e-05,0.14875340461730957
1,84,0.6879987120628357,5.6702127659574474e-05,0.19951152801513672
1,85,0.6920382976531982,5.6702127659574474e-05,0.09795379638671875
1,86,0.7062807083129883,5.686170212765958e-05,0.20915460586547852
1,87,0.6992170810699463,5.686170212765958e-05,0.09033632278442383
1,88,0.6985262632369995,5.702127659574469e-05,0.24898958206176758
1,89,0.6911361217498779,5.702127659574469e-05,0.23443841934204102
1,90,0.686042845249176,5.71808510638298e-05,0.25121378898620605
1,91,0.6973269581794739,5.71808510638298e-05,0.23168301582336426
1,92,0.6901732087135315,5.7340425531914904e-05,0.09494853019714355
1,93,0.6991620063781738,5.7340425531914904e-05,0.23312044143676758
1,94,0.6900238990783691,5.750000000000001e-05,0.09448361396789551
